ens_tid,target_tfs_filename,before TSS,after TSS,tfs to plot,pval,pval_c
ENST00000447819,,813,-763,10,1,0.1
ENST00000447819,,-353,403,10,1,0.1
ENST00000447819,,-1921,1971,10,1,0.1
ENST00000447819,,-2450,2500,10,1,0.1
ENST00000331830,,-2174,2224,10,1,0.1
ENST00000638577,,1636,-1586,10,1,0.1
ENST00000638577,,287,-237,10,1,0.1
ENST00000638577,,-445,495,10,1,0.1
ENST00000638577,,-2248,2298,10,1,0.1
ENST00000367167,,2386,-2336,10,1,0.1
ENST00000264515,,-711,761,10,1,0.1
ENST00000367164,,1256,-1206,10,1,0.1
ENST00000367162,,2067,-2017,10,1,0.1
ENST00000367162,,2483,-2433,10,1,0.1
ENST00000545499,,-1116,1166,10,1,0.1
ENST00000330675,,54,-4,10,1,0.1
ENST00000367157,,1572,-1522,10,1,0.1
ENST00000367157,,2116,-2066,10,1,0.1
ENST00000607826,,-2024,2074,10,1,0.1
ENST00000607826,,1280,-1230,10,1,0.1
ENST00000460687,,-1628,1678,10,1,0.1
ENST00000367152,,-1654,1704,10,1,0.1
ENST00000367153,,1249,-1199,10,1,0.1
ENST00000367154,,1104,-1054,10,1,0.1
ENST00000626538,,1795,-1745,10,1,0.1
ENST00000419301,,-19,69,10,1,0.1
ENST00000367142,,572,-522,10,1,0.1
ENST00000367139,,1197,-1147,10,1,0.1
ENST00000340781,,-1548,1598,10,1,0.1
ENST00000340781,,843,-793,10,1,0.1
ENST00000367135,,-960,1010,10,1,0.1
ENST00000367134,,223,-173,10,1,0.1
ENST00000367126,,-1045,1095,10,1,0.1
ENST00000582070,,-1122,1172,10,1,0.1
ENST00000678498,,1549,-1499,10,1,0.1
ENST00000678498,,273,-223,10,1,0.1
ENST00000678498,,178,-128,10,1,0.1
ENST00000678498,,88,-38,10,1,0.1
ENST00000677924,,-1004,1054,10,1,0.1
ENST00000604925,,-1005,1055,10,1,0.1
ENST00000604010,,1505,-1455,10,1,0.1
ENST00000604010,,-258,308,10,1,0.1
ENST00000581977,,1975,-1925,10,1,0.1
ENST00000581977,,1970,-1920,10,1,0.1
ENST00000605726,,-1520,1570,10,1,0.1
ENST00000605726,,-1815,1865,10,1,0.1
ENST00000581503,,-1395,1445,10,1,0.1
ENST00000636182,,-887,937,10,1,0.1
ENST00000636182,,-1413,1463,10,1,0.1
ENST00000577571,,896,-846,10,1,0.1
ENST00000656872,,783,-733,10,1,0.1
ENST00000656872,,-99,149,10,1,0.1
ENST00000471071,,126,-76,10,1,0.1
ENST00000423557,,593,-543,10,1,0.1
ENST00000340758,,-2177,2227,10,1,0.1
ENST00000367098,,1518,-1468,10,1,0.1
ENST00000367096,,-1480,1530,10,1,0.1
ENST00000480741,,-2288,2338,10,1,0.1
ENST00000359470,,-1530,1580,10,1,0.1
ENST00000359470,,210,-160,10,1,0.1
ENST00000367078,,343,-293,10,1,0.1
ENST00000367057,,-176,226,10,1,0.1
ENST00000640301,,-2460,2510,10,1,0.1
ENST00000529814,,-1765,1815,10,1,0.1
ENST00000529814,,-2138,2188,10,1,0.1
ENST00000508064,,-1810,1860,10,1,0.1
ENST00000367042,,2343,-2293,10,1,0.1
ENST00000356522,,532,-482,10,1,0.1
ENST00000361322,,272,-222,10,1,0.1
ENST00000423146,,-961,1011,10,1,0.1
ENST00000456314,,-1254,1304,10,1,0.1
ENST00000367021,,-685,735,10,1,0.1
ENST00000542854,,994,-944,10,1,0.1
ENST00000457820,,-2428,2478,10,1,0.1
ENST00000367015,,2212,-2162,10,1,0.1
ENST00000367015,,-747,797,10,1,0.1
ENST00000426968,,143,-93,10,1,0.1
ENST00000426968,,-1778,1828,10,1,0.1
ENST00000367009,,424,-374,10,1,0.1
ENST00000640625,,211,-161,10,1,0.1
ENST00000367004,,1618,-1568,10,1,0.1
ENST00000367002,,-1800,1850,10,1,0.1
ENST00000367002,,739,-689,10,1,0.1
ENST00000367001,,-1418,1468,10,1,0.1
ENST00000540251,,279,-229,10,1,0.1
ENST00000366992,,-1999,2049,10,1,0.1
ENST00000366991,,-2059,2109,10,1,0.1
ENST00000366988,,2497,-2447,10,1,0.1
ENST00000366981,,-208,258,10,1,0.1
ENST00000613954,,1042,-992,10,1,0.1
ENST00000613954,,969,-919,10,1,0.1
ENST00000336937,,1506,-1456,10,1,0.1
ENST00000613104,,-2141,2191,10,1,0.1
ENST00000294829,,-49,99,10,1,0.1
ENST00000294829,,-2029,2079,10,1,0.1
ENST00000243440,,1797,-1747,10,1,0.1
ENST00000243440,,1900,-1850,10,1,0.1
ENST00000530399,,558,-508,10,1,0.1
ENST00000606486,,1149,-1099,10,1,0.1
ENST00000606486,,-2176,2226,10,1,0.1
ENST00000527693,,2208,-2158,10,1,0.1
ENST00000366971,,1320,-1270,10,1,0.1
ENST00000419102,,-2223,2273,10,1,0.1
ENST00000471129,,35,15,10,1,0.1
ENST00000471129,,-500,550,10,1,0.1
ENST00000607425,,352,-302,10,1,0.1
ENST00000416415,,1880,-1830,10,1,0.1
ENST00000416415,,-259,309,10,1,0.1
ENST00000416415,,-1371,1421,10,1,0.1
ENST00000366956,,641,-591,10,1,0.1
ENST00000366956,,771,-721,10,1,0.1
ENST00000366955,,1368,-1318,10,1,0.1
ENST00000391895,,1503,-1453,10,1,0.1
ENST00000391895,,478,-428,10,1,0.1
ENST00000391895,,399,-349,10,1,0.1
ENST00000452413,,1712,-1662,10,1,0.1
ENST00000366942,,-1407,1457,10,1,0.1
ENST00000361395,,1384,-1334,10,1,0.1
ENST00000493748,,-753,803,10,1,0.1
ENST00000463665,,499,-449,10,1,0.1
ENST00000463665,,2418,-2368,10,1,0.1
ENST00000673908,,1950,-1900,10,1,0.1
ENST00000366940,,173,-123,10,1,0.1
ENST00000366930,,2393,-2343,10,1,0.1
ENST00000366930,,1944,-1894,10,1,0.1
ENST00000366930,,188,-138,10,1,0.1
ENST00000366927,,800,-750,10,1,0.1
ENST00000651890,,951,-901,10,1,0.1
ENST00000366917,,467,-417,10,1,0.1
ENST00000294889,,-2288,2338,10,1,0.1
ENST00000359316,,883,-833,10,1,0.1
ENST00000366910,,1321,-1271,10,1,0.1
ENST00000366910,,364,-314,10,1,0.1
ENST00000366910,,92,-42,10,1,0.1
ENST00000366910,,-2236,2286,10,1,0.1
ENST00000407981,,-532,582,10,1,0.1
ENST00000407981,,-1904,1954,10,1,0.1
ENST00000443880,,2268,-2218,10,1,0.1
ENST00000443880,,1938,-1888,10,1,0.1
ENST00000443880,,-377,427,10,1,0.1
ENST00000443880,,-471,521,10,1,0.1
ENST00000443880,,-2221,2271,10,1,0.1
ENST00000366903,,709,-659,10,1,0.1
ENST00000427693,,-1780,1830,10,1,0.1
ENST00000366899,,-2426,2476,10,1,0.1
ENST00000343410,,252,-202,10,1,0.1
ENST00000434700,,455,-405,10,1,0.1
ENST00000434700,,27,23,10,1,0.1
ENST00000445590,,951,-901,10,1,0.1
ENST00000540964,,-1639,1689,10,1,0.1
ENST00000540964,,-1445,1495,10,1,0.1
ENST00000540964,,-1071,1121,10,1,0.1
ENST00000540964,,-842,892,10,1,0.1
ENST00000407096,,-1047,1097,10,1,0.1
ENST00000407096,,-613,663,10,1,0.1
ENST00000642603,,572,-522,10,1,0.1
ENST00000465098,,1053,-1003,10,1,0.1
ENST00000465098,,2509,-2459,10,1,0.1
ENST00000366872,,-1736,1786,10,1,0.1
ENST00000366873,,571,-521,10,1,0.1
ENST00000295006,,-142,192,10,1,0.1
ENST00000343537,,2218,-2168,10,1,0.1
ENST00000366856,,-790,840,10,1,0.1
ENST00000445239,,2459,-2409,10,1,0.1
ENST00000272133,,244,-194,10,1,0.1
ENST00000474801,,440,-390,10,1,0.1
ENST00000638635,,739,-689,10,1,0.1
ENST00000638635,,-304,354,10,1,0.1
ENST00000428003,,404,-354,10,1,0.1
ENST00000428003,,-552,602,10,1,0.1
ENST00000497899,,-2183,2233,10,1,0.1
ENST00000497899,,201,-151,10,1,0.1
ENST00000497899,,1779,-1729,10,1,0.1
ENST00000366844,,2121,-2071,10,1,0.1
ENST00000272167,,822,-772,10,1,0.1
ENST00000614058,,-605,655,10,1,0.1
ENST00000614058,,-1840,1890,10,1,0.1
ENST00000366837,,-2036,2086,10,1,0.1
ENST00000537914,,2045,-1995,10,1,0.1
ENST00000436966,,-609,659,10,1,0.1
ENST00000436966,,-508,558,10,1,0.1
ENST00000366835,,1699,-1649,10,1,0.1
ENST00000272134,,410,-360,10,1,0.1
ENST00000366816,,1836,-1786,10,1,0.1
ENST00000366789,,-676,726,10,1,0.1
ENST00000272117,,872,-822,10,1,0.1
ENST00000626989,,332,-282,10,1,0.1
ENST00000472139,,1301,-1251,10,1,0.1
ENST00000472139,,-1363,1413,10,1,0.1
ENST00000366777,,-1061,1111,10,1,0.1
ENST00000366777,,-1787,1837,10,1,0.1
ENST00000366777,,-2339,2389,10,1,0.1
ENST00000429440,,1343,-1293,10,1,0.1
ENST00000397097,,-363,413,10,1,0.1
ENST00000397097,,-2027,2077,10,1,0.1
ENST00000606873,,2004,-1954,10,1,0.1
ENST00000366757,,-721,771,10,1,0.1
ENST00000272164,,1537,-1487,10,1,0.1
ENST00000284523,,2102,-2052,10,1,0.1
ENST00000459783,,-419,469,10,1,0.1
ENST00000366742,,14,36,10,1,0.1
ENST00000430433,,625,-575,10,1,0.1
ENST00000412265,,365,-315,10,1,0.1
ENST00000366704,,1318,-1268,10,1,0.1
ENST00000366704,,514,-464,10,1,0.1
ENST00000366706,,628,-578,10,1,0.1
ENST00000366706,,62,-12,10,1,0.1
ENST00000366706,,-147,197,10,1,0.1
ENST00000660857,,1514,-1464,10,1,0.1
ENST00000660857,,157,-107,10,1,0.1
ENST00000366697,,-2067,2117,10,1,0.1
ENST00000366696,,-1917,1967,10,1,0.1
ENST00000366695,,-1317,1367,10,1,0.1
ENST00000366684,,-1184,1234,10,1,0.1
ENST00000344517,,405,-355,10,1,0.1
ENST00000366675,,-2249,2299,10,1,0.1
ENST00000366675,,-2244,2294,10,1,0.1
ENST00000391860,,1402,-1352,10,1,0.1
ENST00000534989,,-684,734,10,1,0.1
ENST00000534989,,-1393,1443,10,1,0.1
ENST00000680783,,1140,-1090,10,1,0.1
ENST00000680783,,1141,-1091,10,1,0.1
ENST00000366666,,355,-305,10,1,0.1
ENST00000354537,,-1078,1128,10,1,0.1
ENST00000354537,,-1177,1227,10,1,0.1
ENST00000523410,,968,-918,10,1,0.1
ENST00000366663,,-2092,2142,10,1,0.1
ENST00000470540,,194,-144,10,1,0.1
ENST00000366654,,-2071,2121,10,1,0.1
ENST00000366641,,1722,-1672,10,1,0.1
ENST00000308942,,-596,646,10,1,0.1
ENST00000262861,,-537,587,10,1,0.1
ENST00000262861,,172,-122,10,1,0.1
ENST00000366630,,-1633,1683,10,1,0.1
ENST00000366630,,521,-471,10,1,0.1
ENST00000676213,,1658,-1608,10,1,0.1
ENST00000676213,,2481,-2431,10,1,0.1
ENST00000418460,,896,-846,10,1,0.1
ENST00000366627,,-538,588,10,1,0.1
ENST00000344698,,1416,-1366,10,1,0.1
ENST00000430153,,-853,903,10,1,0.1
ENST00000366623,,-2188,2238,10,1,0.1
ENST00000366621,,-848,898,10,1,0.1
ENST00000366618,,2443,-2393,10,1,0.1
ENST00000619305,,-20,70,10,1,0.1
ENST00000366612,,-1741,1791,10,1,0.1
ENST00000447801,,-463,513,10,1,0.1
ENST00000444620,,-1892,1942,10,1,0.1
ENST00000444620,,773,-723,10,1,0.1
ENST00000497327,,-177,227,10,1,0.1
ENST00000497327,,-1866,1916,10,1,0.1
ENST00000543662,,-1481,1531,10,1,0.1
ENST00000543662,,-1493,1543,10,1,0.1
ENST00000675555,,-568,618,10,1,0.1
ENST00000313984,,-480,530,10,1,0.1
ENST00000366597,,-466,516,10,1,0.1
ENST00000366597,,-184,234,10,1,0.1
ENST00000366597,,157,-107,10,1,0.1
ENST00000391854,,-1821,1871,10,1,0.1
ENST00000487530,,-2287,2337,10,1,0.1
ENST00000389793,,-1541,1591,10,1,0.1
ENST00000389793,,-706,756,10,1,0.1
ENST00000366592,,1617,-1567,10,1,0.1
ENST00000264181,,1880,-1830,10,1,0.1
ENST00000238181,,203,-153,10,1,0.1
ENST00000238181,,53,-3,10,1,0.1
ENST00000366576,,-2122,2172,10,1,0.1
ENST00000360064,,-1527,1577,10,1,0.1
ENST00000659194,,1784,-1734,10,1,0.1
ENST00000659194,,-2408,2458,10,1,0.1
ENST00000661330,,-31,81,10,1,0.1
ENST00000604646,,-68,118,10,1,0.1
ENST00000604646,,545,-495,10,1,0.1
ENST00000255380,,-2025,2075,10,1,0.1
ENST00000319653,,2274,-2224,10,1,0.1
ENST00000319653,,1888,-1838,10,1,0.1
ENST00000319653,,334,-284,10,1,0.1
ENST00000681824,,-2428,2478,10,1,0.1
ENST00000545751,,-1258,1308,10,1,0.1
ENST00000441342,,-1318,1368,10,1,0.1
ENST00000318160,,-2147,2197,10,1,0.1
ENST00000366565,,549,-499,10,1,0.1
ENST00000683521,,1757,-1707,10,1,0.1
ENST00000683521,,1814,-1764,10,1,0.1
ENST00000366557,,-2452,2502,10,1,0.1
ENST00000366555,,2346,-2296,10,1,0.1
ENST00000638018,,-1936,1986,10,1,0.1
ENST00000366554,,2405,-2355,10,1,0.1
ENST00000366552,,820,-770,10,1,0.1
ENST00000519225,,667,-617,10,1,0.1
ENST00000423131,,18,32,10,1,0.1
ENST00000348581,,25,25,10,1,0.1
ENST00000459864,,-1096,1146,10,1,0.1
ENST00000435549,,-615,665,10,1,0.1
ENST00000672238,,-2089,2139,10,1,0.1
ENST00000427529,,1514,-1464,10,1,0.1
ENST00000391836,,-1336,1386,10,1,0.1
ENST00000455277,,1711,-1661,10,1,0.1
ENST00000366510,,1471,-1421,10,1,0.1
ENST00000366510,,1379,-1329,10,1,0.1
ENST00000366510,,868,-818,10,1,0.1
ENST00000339986,,-2187,2237,10,1,0.1
ENST00000487338,,1195,-1145,10,1,0.1
ENST00000294753,,-858,908,10,1,0.1
ENST00000366497,,1042,-992,10,1,0.1
ENST00000641149,,-2255,2305,10,1,0.1
ENST00000641149,,-311,361,10,1,0.1
ENST00000641149,,1372,-1322,10,1,0.1
ENST00000526896,,-76,126,10,1,0.1
ENST00000463359,,2502,-2452,10,1,0.1
ENST00000463359,,2501,-2451,10,1,0.1
ENST00000366487,,-2352,2402,10,1,0.1
ENST00000366487,,-1553,1603,10,1,0.1
ENST00000642119,,-493,543,10,1,0.1
ENST00000641256,,1976,-1926,10,1,0.1
ENST00000355784,,-486,536,10,1,0.1
ENST00000355784,,-398,448,10,1,0.1
ENST00000355784,,-325,375,10,1,0.1
ENST00000366481,,-2156,2206,10,1,0.1
ENST00000366481,,-2267,2317,10,1,0.1
ENST00000318244,,298,-248,10,1,0.1
ENST00000318244,,1,49,10,1,0.1
ENST00000623922,,2511,-2461,10,1,0.1
ENST00000623922,,1835,-1785,10,1,0.1
ENST00000623922,,-1021,1071,10,1,0.1
ENST00000623922,,-1470,1520,10,1,0.1
ENST00000366480,,-742,792,10,1,0.1
ENST00000366480,,-1218,1268,10,1,0.1
ENST00000366480,,-1513,1563,10,1,0.1
ENST00000355281,,1198,-1148,10,1,0.1
ENST00000642011,,1177,-1127,10,1,0.1
ENST00000366476,,1667,-1617,10,1,0.1
ENST00000366476,,1077,-1027,10,1,0.1
ENST00000456743,,1660,-1610,10,1,0.1
ENST00000456743,,-1328,1378,10,1,0.1
ENST00000317965,,-1370,1420,10,1,0.1
ENST00000317965,,-950,1000,10,1,0.1
ENST00000366473,,1769,-1719,10,1,0.1
ENST00000642005,,-1155,1205,10,1,0.1
ENST00000342623,,-133,183,10,1,0.1
ENST00000366472,,1143,-1093,10,1,0.1
ENST00000428515,,-29,79,10,1,0.1
ENST00000423362,,-2454,2504,10,1,0.1
ENST00000329291,,-420,470,10,1,0.1
ENST00000431160,,323,-273,10,1,0.1
ENST00000355654,,-1840,1890,10,1,0.1
ENST00000355654,,-1356,1406,10,1,0.1
ENST00000281017,,2190,-2140,10,1,0.1
ENST00000407292,,-356,406,10,1,0.1
ENST00000422464,,-711,761,10,1,0.1
ENST00000422464,,-719,769,10,1,0.1
ENST00000446278,,773,-723,10,1,0.1
ENST00000446278,,214,-164,10,1,0.1
ENST00000446278,,209,-159,10,1,0.1
ENST00000446278,,194,-144,10,1,0.1
ENST00000469607,,-206,256,10,1,0.1
ENST00000469607,,-1719,1769,10,1,0.1
ENST00000469607,,-2373,2423,10,1,0.1
ENST00000447941,,1713,-1663,10,1,0.1
ENST00000252804,,995,-945,10,1,0.1
ENST00000650589,,-1193,1243,10,1,0.1
ENST00000649092,,1428,-1378,10,1,0.1
ENST00000650399,,-591,641,10,1,0.1
ENST00000648339,,-186,236,10,1,0.1
ENST00000648928,,637,-587,10,1,0.1
ENST00000457845,,1407,-1357,10,1,0.1
ENST00000457845,,969,-919,10,1,0.1
ENST00000457845,,294,-244,10,1,0.1
ENST00000441983,,-1893,1943,10,1,0.1
ENST00000416918,,-1677,1727,10,1,0.1
ENST00000416918,,-2073,2123,10,1,0.1
ENST00000452495,,1145,-1095,10,1,0.1
ENST00000452495,,413,-363,10,1,0.1
ENST00000415131,,-1332,1382,10,1,0.1
ENST00000415131,,-1253,1303,10,1,0.1
ENST00000327435,,167,-117,10,1,0.1
ENST00000327435,,952,-902,10,1,0.1
ENST00000315212,,756,-706,10,1,0.1
ENST00000406376,,-1642,1692,10,1,0.1
ENST00000406376,,-2174,2224,10,1,0.1
ENST00000438814,,-731,781,10,1,0.1
ENST00000402794,,-523,573,10,1,0.1
ENST00000399143,,1752,-1702,10,1,0.1
ENST00000322002,,2477,-2427,10,1,0.1
ENST00000680607,,2033,-1983,10,1,0.1
ENST00000680607,,344,-294,10,1,0.1
ENST00000382040,,-10,60,10,1,0.1
ENST00000320892,,-1805,1855,10,1,0.1
ENST00000416587,,595,-545,10,1,0.1
ENST00000433456,,319,-269,10,1,0.1
ENST00000433456,,-406,456,10,1,0.1
ENST00000433456,,-444,494,10,1,0.1
ENST00000432850,,29,21,10,1,0.1
ENST00000459813,,-770,820,10,1,0.1
ENST00000496383,,-1320,1370,10,1,0.1
ENST00000496383,,215,-165,10,1,0.1
ENST00000496383,,1491,-1441,10,1,0.1
ENST00000496383,,1507,-1457,10,1,0.1
ENST00000641030,,326,-276,10,1,0.1
ENST00000641030,,68,-18,10,1,0.1
ENST00000641030,,-360,410,10,1,0.1
ENST00000641030,,-365,415,10,1,0.1
ENST00000492079,,15,35,10,1,0.1
ENST00000460593,,-1570,1620,10,1,0.1
ENST00000496603,,371,-321,10,1,0.1
ENST00000495797,,-347,397,10,1,0.1
ENST00000648002,,-1435,1485,10,1,0.1
ENST00000310823,,331,-281,10,1,0.1
ENST00000238081,,2485,-2435,10,1,0.1
ENST00000263663,,-332,382,10,1,0.1
ENST00000405379,,1628,-1578,10,1,0.1
ENST00000405379,,-149,199,10,1,0.1
ENST00000405379,,-626,676,10,1,0.1
ENST00000641198,,1865,-1815,10,1,0.1
ENST00000423674,,2154,-2104,10,1,0.1
ENST00000381765,,-1830,1880,10,1,0.1
ENST00000622018,,2018,-1968,10,1,0.1
ENST00000622018,,684,-634,10,1,0.1
ENST00000613496,,65,-15,10,1,0.1
ENST00000422133,,497,-447,10,1,0.1
ENST00000431319,,1991,-1941,10,1,0.1
ENST00000648362,,2385,-2335,10,1,0.1
ENST00000272227,,-495,545,10,1,0.1
ENST00000540494,,61,-11,10,1,0.1
ENST00000617249,,2455,-2405,10,1,0.1
ENST00000458536,,-2339,2389,10,1,0.1
ENST00000404371,,1705,-1655,10,1,0.1
ENST00000401753,,-596,646,10,1,0.1
ENST00000381525,,-564,614,10,1,0.1
ENST00000381486,,-2115,2165,10,1,0.1
ENST00000389825,,1403,-1353,10,1,0.1
ENST00000234142,,569,-519,10,1,0.1
ENST00000234142,,173,-123,10,1,0.1
ENST00000432985,,1993,-1943,10,1,0.1
ENST00000432985,,419,-369,10,1,0.1
ENST00000396098,,-1149,1199,10,1,0.1
ENST00000454151,,2331,-2281,10,1,0.1
ENST00000429842,,-2424,2474,10,1,0.1
ENST00000442506,,785,-735,10,1,0.1
ENST00000281513,,-920,970,10,1,0.1
ENST00000281513,,-718,768,10,1,0.1
ENST00000281513,,596,-546,10,1,0.1
ENST00000678391,,-1668,1718,10,1,0.1
ENST00000678391,,-2094,2144,10,1,0.1
ENST00000281043,,2151,-2101,10,1,0.1
ENST00000281043,,943,-893,10,1,0.1
ENST00000451689,,342,-292,10,1,0.1
ENST00000399080,,-1003,1053,10,1,0.1
ENST00000399080,,-406,456,10,1,0.1
ENST00000406397,,-145,195,10,1,0.1
ENST00000406397,,-1541,1591,10,1,0.1
ENST00000446852,,-1740,1790,10,1,0.1
ENST00000428868,,799,-749,10,1,0.1
ENST00000403915,,1971,-1921,10,1,0.1
ENST00000381249,,364,-314,10,1,0.1
ENST00000381249,,779,-729,10,1,0.1
ENST00000381249,,2119,-2069,10,1,0.1
ENST00000418427,,1143,-1093,10,1,0.1
ENST00000416783,,-1492,1542,10,1,0.1
ENST00000416783,,-1488,1538,10,1,0.1
ENST00000272223,,-1491,1541,10,1,0.1
ENST00000272223,,1656,-1606,10,1,0.1
ENST00000333610,,299,-249,10,1,0.1
ENST00000453014,,-872,922,10,1,0.1
ENST00000175091,,-1830,1880,10,1,0.1
ENST00000381150,,376,-326,10,1,0.1
ENST00000272233,,1354,-1304,10,1,0.1
ENST00000415264,,-2022,2072,10,1,0.1
ENST00000415264,,-1256,1306,10,1,0.1
ENST00000415264,,-896,946,10,1,0.1
ENST00000458740,,310,-260,10,1,0.1
ENST00000631166,,-1991,2041,10,1,0.1
ENST00000272224,,-1711,1761,10,1,0.1
ENST00000233242,,927,-877,10,1,0.1
ENST00000288548,,1618,-1568,10,1,0.1
ENST00000288548,,27,23,10,1,0.1
ENST00000288548,,-1698,1748,10,1,0.1
ENST00000381024,,-2294,2344,10,1,0.1
ENST00000381024,,-569,619,10,1,0.1
ENST00000458510,,-1775,1825,10,1,0.1
ENST00000458510,,-1563,1613,10,1,0.1
ENST00000309033,,695,-645,10,1,0.1
ENST00000309033,,237,-187,10,1,0.1
ENST00000309033,,-1877,1927,10,1,0.1
ENST00000406420,,994,-944,10,1,0.1
ENST00000338315,,-1994,2044,10,1,0.1
ENST00000613899,,-1155,1205,10,1,0.1
ENST00000413037,,-1644,1694,10,1,0.1
ENST00000313213,,-472,522,10,1,0.1
ENST00000611127,,164,-114,10,1,0.1
ENST00000415196,,-1738,1788,10,1,0.1
ENST00000416160,,1375,-1325,10,1,0.1
ENST00000348332,,1218,-1168,10,1,0.1
ENST00000407230,,-564,614,10,1,0.1
ENST00000395856,,-98,148,10,1,0.1
ENST00000260662,,-2405,2455,10,1,0.1
ENST00000498288,,-1015,1065,10,1,0.1
ENST00000498288,,1123,-1073,10,1,0.1
ENST00000498288,,2450,-2400,10,1,0.1
ENST00000606682,,-2066,2116,10,1,0.1
ENST00000427849,,1536,-1486,10,1,0.1
ENST00000405392,,-293,343,10,1,0.1
ENST00000683760,,-1429,1479,10,1,0.1
ENST00000683760,,-696,746,10,1,0.1
ENST00000303659,,-1763,1813,10,1,0.1
ENST00000349996,,-484,534,10,1,0.1
ENST00000672666,,-2267,2317,10,1,0.1
ENST00000404843,,-1726,1776,10,1,0.1
ENST00000497092,,-159,209,10,1,0.1
ENST00000336112,,-2297,2347,10,1,0.1
ENST00000405914,,1828,-1778,10,1,0.1
ENST00000407684,,1833,-1783,10,1,0.1
ENST00000545822,,-1291,1341,10,1,0.1
ENST00000442141,,-1051,1101,10,1,0.1
ENST00000311519,,-873,923,10,1,0.1
ENST00000421160,,198,-148,10,1,0.1
ENST00000426958,,1635,-1585,10,1,0.1
ENST00000453368,,1213,-1163,10,1,0.1
ENST00000453368,,874,-824,10,1,0.1
ENST00000344420,,605,-555,10,1,0.1
ENST00000335756,,507,-457,10,1,0.1
ENST00000335756,,491,-441,10,1,0.1
ENST00000450961,,2063,-2013,10,1,0.1
ENST00000450961,,1429,-1379,10,1,0.1
ENST00000433140,,-1281,1331,10,1,0.1
ENST00000429697,,-2057,2107,10,1,0.1
ENST00000404694,,526,-476,10,1,0.1
ENST00000404694,,1896,-1846,10,1,0.1
ENST00000405600,,-685,735,10,1,0.1
ENST00000456259,,-1721,1771,10,1,0.1
ENST00000450118,,-383,433,10,1,0.1
ENST00000432351,,1453,-1403,10,1,0.1
ENST00000296099,,1582,-1532,10,1,0.1
ENST00000430991,,429,-379,10,1,0.1
ENST00000233545,,-1121,1171,10,1,0.1
ENST00000431028,,36,14,10,1,0.1
ENST00000359541,,-103,153,10,1,0.1
ENST00000436006,,647,-597,10,1,0.1
ENST00000436006,,2466,-2416,10,1,0.1
ENST00000233557,,1956,-1906,10,1,0.1
ENST00000260570,,-954,1004,10,1,0.1
ENST00000264703,,-1548,1598,10,1,0.1
ENST00000453813,,-1811,1861,10,1,0.1
ENST00000326019,,1485,-1435,10,1,0.1
ENST00000613517,,-1922,1972,10,1,0.1
ENST00000379629,,1541,-1491,10,1,0.1
ENST00000379629,,-2466,2516,10,1,0.1
ENST00000436775,,2347,-2297,10,1,0.1
ENST00000436775,,-484,534,10,1,0.1
ENST00000455580,,1952,-1902,10,1,0.1
ENST00000306108,,1260,-1210,10,1,0.1
ENST00000407426,,1389,-1339,10,1,0.1
ENST00000296126,,-725,775,10,1,0.1
ENST00000401723,,1183,-1133,10,1,0.1
ENST00000379558,,1426,-1376,10,1,0.1
ENST00000379558,,597,-547,10,1,0.1
ENST00000331664,,1008,-958,10,1,0.1
ENST00000331664,,2020,-1970,10,1,0.1
ENST00000401605,,2496,-2446,10,1,0.1
ENST00000642122,,367,-317,10,1,0.1
ENST00000618119,,-1913,1963,10,1,0.1
ENST00000402708,,-951,1001,10,1,0.1
ENST00000395323,,1186,-1136,10,1,0.1
ENST00000407930,,-1399,1449,10,1,0.1
ENST00000295055,,-1342,1392,10,1,0.1
ENST00000295055,,-452,502,10,1,0.1
ENST00000295055,,311,-261,10,1,0.1
ENST00000406653,,-1584,1634,10,1,0.1
ENST00000406653,,-1216,1266,10,1,0.1
ENST00000406653,,-289,339,10,1,0.1
ENST00000406653,,1805,-1755,10,1,0.1
ENST00000406653,,2043,-1993,10,1,0.1
ENST00000406653,,2071,-2021,10,1,0.1
ENST00000324589,,-1675,1725,10,1,0.1
ENST00000379416,,-668,718,10,1,0.1
ENST00000622030,,-2404,2454,10,1,0.1
ENST00000622030,,-277,327,10,1,0.1
ENST00000379383,,2162,-2112,10,1,0.1
ENST00000647133,,-104,154,10,1,0.1
ENST00000238831,,322,-272,10,1,0.1
ENST00000238831,,-36,86,10,1,0.1
ENST00000238831,,-528,578,10,1,0.1
ENST00000421745,,1235,-1185,10,1,0.1
ENST00000317907,,-440,490,10,1,0.1
ENST00000438654,,-626,676,10,1,0.1
ENST00000413303,,-1134,1184,10,1,0.1
ENST00000468091,,-297,347,10,1,0.1
ENST00000415140,,-626,676,10,1,0.1
ENST00000415140,,-1504,1554,10,1,0.1
ENST00000415140,,-2384,2434,10,1,0.1
ENST00000422669,,1240,-1190,10,1,0.1
ENST00000422669,,-677,727,10,1,0.1
ENST00000407811,,1080,-1030,10,1,0.1
ENST00000413985,,215,-165,10,1,0.1
ENST00000441005,,-2394,2444,10,1,0.1
ENST00000441005,,2324,-2274,10,1,0.1
ENST00000305852,,-977,1027,10,1,0.1
ENST00000305852,,641,-591,10,1,0.1
ENST00000305852,,1890,-1840,10,1,0.1
ENST00000379245,,623,-573,10,1,0.1
ENST00000357996,,112,-62,10,1,0.1
ENST00000233099,,-151,201,10,1,0.1
ENST00000681516,,2492,-2442,10,1,0.1
ENST00000681507,,150,-100,10,1,0.1
